side,qty,entry_ts,exit_ts,entry_price,exit_price,initial_stop,exit_label,gross_pnl,fees,funding,net_pnl,hold_minutes
long,3.113,1767356100000,1767799080000,3049.55651,3146.7866328106275,2988.9155555105726,stop,302.6773723094836,9.644608101784742,8.396969090860901,284.6357951168379,7383.0
short,4.675,1771877700000,1771981980000,1845.29286,1914.8422434872261,1912.9293141730534,stop,-325.1433678027821,8.78931580440139,0.6220112473849999,-334.5546948545685,1738.0
long,4.342,1773620100000,1773844980000,2175.8536799999997,2207.6362400152993,2106.8513930223576,stop,137.99987558643096,9.516556616353213,2.5748451314065997,125.90847383867116,3748.0
short,4.908,1780431300000,1780870440000,1911.83625,1692.3117778620092,1975.146952913418,stop,1077.4261092532593,8.84457926037337,-0.3425660254595997,1068.9240960183454,7319.0
short,6.367,1782245700000,1782753300000,1661.90643,1626.403819178247,1713.8521185887087,stop,226.0451231021015,10.46833567825895,0.011968368249999917,215.56481905559255,8460.0
long,6.041,1782994500000,1783523820000,1656.2445899999998,1711.4109854987587,1598.3465743040156,stop,333.26019520800253,10.172003665794001,11.804955302281401,311.28323623992713,8822.0
